run_id,condition,model_id,model_slug,protocol_version,input_source,input_manifest_sha256,input_images,review_export,review_status,include_source_pairs,max_tokens,temperature,concurrency,request_format,api_timeout_seconds,retry_max_retries_per_replicate,retry_base_backoff_seconds,image_transport,image_detail,image_max_long_side,config_fingerprint_sha256,run_manifest_path,aggregate_results_path,protocol,expected_images,valid_images,coverage,tp,tn,fp,fn,accuracy,precision,recall_tpr,specificity_tnr,false_positive_rate,f1,balanced_accuracy,auroc,average_precision
gpt56luna_cat_hysteresis_good210_c15_v3_20260722T022645_0800,cat_hysteresis_good210_v3,gpt-5.6-luna,gpt,mllm_protocol_v3_reasoning_image_coordinates,review-export,73ae0a59f5ab658848ae749ceaae2a7ded01910578c415c9f303657556f4477d,420,annotations/claimforge_cat_hysteresis_distance_review_labels.json,good,True,600,,15,openai_chat_completions,120,5,"[2, 4, 8, 16, 32]",base64,high,2048,aa33d401d0d5b2dc7cdf4b5dab5d309eaeb5415111797373aefe550b5ed1566f,results/mllm/gpt/gpt56luna_cat_hysteresis_good210_c15_v3_20260722T022645_0800.run_manifest.json,results/mllm/gpt/gpt56luna_cat_hysteresis_good210_c15_v3_20260722T022645_0800.jsonl,detection,420,420,1.0,70,206,4,140,0.6571428571428571,0.9459459459459459,0.3333333333333333,0.9809523809523809,0.01904761904761905,0.49295774647887325,0.6571428571428571,0.8660997732426303,0.8356906721072402
