run_id,condition,model_id,model_slug,protocol_version,input_source,input_manifest_sha256,input_images,review_export,review_status,include_source_pairs,max_tokens,temperature,concurrency,request_format,api_timeout_seconds,retry_max_retries_per_replicate,retry_base_backoff_seconds,image_transport,image_detail,image_max_long_side,config_fingerprint_sha256,run_manifest_path,aggregate_results_path,protocol,expected_images,valid_images,coverage,tp,tn,fp,fn,accuracy,precision,recall_tpr,specificity_tnr,false_positive_rate,f1,balanced_accuracy,auroc,average_precision
glm52_pilot_good275_c15_v3_20260715T153257_0800,pilot_good275_v3,glm-5.2,glm_5_2,mllm_protocol_v3_reasoning_image_coordinates,review-export,7bd8665b3121cbbc46585b34ab526dec5ddd996a4ed6f80a206aa71da1161d53,550,claimforge_generation_review_labels.json,good,True,600,,15,openai_chat_completions,120,5,"[2, 4, 8, 16, 32]",base64,high,2048,e95ce86bc135be296ef0a93648ab2f46396df5915a3ad1a74eba1f20988f8f21,results/mllm/glm_5_2/glm52_pilot_good275_c15_v3_20260715T153257_0800.run_manifest.json,results/mllm/glm_5_2/glm52_pilot_good275_c15_v3_20260715T153257_0800.jsonl,detection,550,550,1.0,3,273,2,272,0.5018181818181818,0.6,0.01090909090909091,0.9927272727272727,0.007272727272727273,0.02142857142857143,0.5018181818181818,0.5077685950413223,0.5092299561577515
