run_id,condition,model_id,model_slug,protocol_version,input_source,input_manifest_sha256,input_images,review_export,review_status,include_source_pairs,max_tokens,temperature,concurrency,request_format,api_timeout_seconds,retry_max_retries_per_replicate,retry_base_backoff_seconds,image_transport,image_detail,image_max_long_side,config_fingerprint_sha256,run_manifest_path,aggregate_results_path,protocol,expected_images,valid_images,coverage,tp,tn,fp,fn,accuracy,precision,recall_tpr,specificity_tnr,false_positive_rate,f1,balanced_accuracy,auroc,average_precision
qwen37plus_pilot_good275_c15_v3_20260715T153257_0800,pilot_good275_v3,qwen3.7-plus,qwen3_7_plus,mllm_protocol_v3_reasoning_image_coordinates,review-export,7bd8665b3121cbbc46585b34ab526dec5ddd996a4ed6f80a206aa71da1161d53,550,claimforge_generation_review_labels.json,good,True,600,0,15,openai_chat_completions,120,5,"[2, 4, 8, 16, 32]",base64,high,2048,f8a66f9a3e97d8a0713d4dfecf44918bb7d9a61189a7ae6889256524e2a96f81,results/mllm/qwen3_7_plus/qwen37plus_pilot_good275_c15_v3_20260715T153257_0800.run_manifest.json,results/mllm/qwen3_7_plus/qwen37plus_pilot_good275_c15_v3_20260715T153257_0800.jsonl,detection,550,550,1.0,30,268,7,245,0.5418181818181819,0.8108108108108109,0.10909090909090909,0.9745454545454545,0.025454545454545455,0.19230769230769232,0.5418181818181818,0.5483173553719007,0.5363888435615191
